vendor,hardware_vendor,model_name,test_sponsor,nominal_mhz,max_mhz,arch,cpus,threads_per_core,cores_per_socket,sockets,numas,l1d_cache_kb,l1i_cache_kb,l2_cache_kb,l3_cache_kb,mem_kb,mem_channels,channel_kb,mem_data_rate,storage_gb,os_name,os_vid,os,compiler,parallel,file_system,threads_or_copies,file,600.perlbench_s,t_600.perlbench_s,602.gcc_s,t_602.gcc_s,605.mcf_s,t_605.mcf_s,620.omnetpp_s,t_620.omnetpp_s,623.xalancbmk_s,t_623.xalancbmk_s,625.x264_s,t_625.x264_s,631.deepsjeng_s,t_631.deepsjeng_s,641.leela_s,t_641.leela_s,648.exchange2_s,t_648.exchange2_s,657.xz_s,t_657.xz_s
Intel,Fujitsu,Xeon Platinum 8280L,Fujitsu,2700,4000,x86_64,224,1,28,8,8,32,32,1024.0,39424.0,3169144168,96,33554432.0,2933,600.0,SLES,15,SUSE Linux Enterprise Server 15,C/C++: Version 19.0.1.144 of Intel C/C++,Yes,xfs,224,cpu2017-20190402-11676.csv,7.028691,252.53634,9.677404,411.473969,12.688116,372.080449,9.60812,169.752252,12.490169,113.449229,14.650815,120.40286,5.374627,266.623162,4.841262,352.387436,14.466362,203.230087,27.476255,224.994272
Intel,Lenovo Global Technology,Xeon Gold 6134M,Lenovo Global Technology,3200,3700,x86_64,16,1,8,2,2,32,32,1024.0,25344.0,395892644,24,16777216.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,btrfs,16,cpu2017-20180205-03149.csv,6.196993,286.429253,9.270312,429.543238,10.893487,433.378221,6.343804,257.101268,9.430032,150.264595,11.736369,150.302022,5.054733,283.496685,4.336274,393.425345,13.367065,219.943578,20.0544,308.261521
Intel,NEC Corporation,Xeon Platinum 8164,NEC Corporation,2000,3700,x86_64,52,1,26,2,2,32,32,1024.0,36608.0,394644336,12,33554432.0,2666,1024.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.0.128 of Intel C/C++,Yes,ext4,52,cpu2017-20180514-05517.csv,6.132534,289.439897,9.51952,418.29839,11.132937,424.057004,7.374462,221.168666,9.432462,150.225896,11.812833,149.329121,5.063602,283.000125,4.325337,394.420125,13.306203,220.949576,22.299846,277.221643
Intel,Hewlett Packard Enterprise,Xeon Platinum 8260L,HPE,2400,3900,x86_64,96,2,24,2,2,32,32,1024.0,36608.0,395888468,24,16777216.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,Yes,xfs,96,cpu2017-20190610-15053.csv,6.848432,259.183404,9.496564,419.30956,12.424701,379.9689,9.108329,179.066868,12.178244,116.355035,14.244134,123.840449,5.411452,264.808796,4.742245,359.745201,14.019161,209.712977,22.272792,277.558374
Intel,Huawei,Xeon Gold 6130,Huawei,2100,3700,x86_64,32,1,16,2,2,32,32,1024.0,22528.0,394175288,24,16777216.0,2666,1200.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.2.199 of Intel C/C++,Yes,xfs,32,cpu2017-20180831-08713.csv,6.214856,285.605965,9.61059,414.334591,11.462647,411.859492,6.299012,258.929485,9.541074,148.515778,11.142018,158.31962,5.284224,271.184545,4.31996,394.91103,13.452074,218.553664,21.939441,281.775642
Intel,NEC Corporation,Xeon Gold 5218,NEC Corporation,2300,3900,x86_64,64,2,16,2,2,32,32,1024.0,22528.0,395919752,24,16777216.0,2933,1024.0,RHEL,7.7,Red Hat Enterprise Linux Server release 7.7,C/C++: Version 19.0.4.227 of Intel C/C++,Yes,ext4,64,cpu2017-20200608-22591.csv,6.449897,275.198184,9.066818,439.18384,11.920222,396.049667,7.378515,221.047179,11.91389,118.936808,11.460884,153.914832,5.354867,267.607023,4.562986,373.877965,15.589459,188.588969,22.47536,275.056769
Intel,NEC Corporation,Xeon Platinum 8168,NEC Corporation,2700,3700,x86_64,48,1,24,2,2,32,32,1024.0,33792.0,395926632,24,16777216.0,2666,1024.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.2.199 of Intel C/C++,Yes,ext4,48,cpu2017-20181029-09354.csv,6.224473,285.164699,9.003603,442.267403,10.899856,433.12499,7.143264,228.327,9.299007,152.381867,11.5659,152.517316,5.083034,281.918241,4.349685,392.212282,13.221621,222.363054,22.305394,277.152688
Intel,Hewlett Packard Enterprise,Xeon Bronze 3204,HPE,1900,1900,x86_64,6,1,6,1,1,32,32,1024.0,8448.0,98638088,6,16777216.0,2666,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,Yes,xfs,6,cpu2017-20190524-14373.csv,3.269226,542.94191,5.032853,791.201341,6.906129,683.595725,3.6572,445.969628,6.18855,228.971228,6.076982,290.275667,2.933806,488.443979,2.322122,734.672886,6.839672,429.84516,6.367685,970.839441
Intel,Lenovo Global Technology,Xeon Platinum 8153,Lenovo Global Technology,2000,2800,x86_64,64,1,16,4,4,32,32,1024.0,22528.0,792276204,48,16777216.0,2666,800.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,64,cpu2017-20180205-03199.csv,4.749936,373.689276,7.470331,533.041976,8.941097,528.011277,5.357932,304.408466,7.369731,192.27295,8.979671,196.443717,3.927964,364.82,3.283764,519.525745,10.110519,290.786264,19.083717,323.941082
Intel,NEC Corporation,Core i3-8300,NEC Corporation,3700,3700,x86_64,4,1,4,1,1,32,32,256,8192.0,65895716,4,16777216.0,2666,1024.0,RHEL,7.5,Red Hat Enterprise Linux Server release 7.5,C/C++: Version 18.0.2.199 of Intel C/C++,Yes,ext4,4,cpu2017-20181227-10397.csv,5.845867,303.633334,9.8799,403.040504,12.484022,378.163379,5.701241,286.078069,9.486032,149.377532,11.401451,154.717144,5.444919,263.181135,4.303553,396.416635,13.398873,219.421446,8.157156,757.862131
Intel,Lenovo Global Technology,Xeon Gold 5215,Lenovo Global Technology,2500,3400,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,197702268,12,16777216.0,2933,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,Yes,btrfs,40,cpu2017-20190429-12874.csv,5.820969,304.93205,8.461437,470.605658,11.279145,418.560093,5.534167,294.714626,10.964531,129.234891,11.768972,149.885647,4.853956,295.223131,4.158133,410.280274,12.266745,239.672373,20.146487,306.852506
Intel,NEC Corporation,Xeon E-2174G,NEC Corporation,3800,4700,x86_64,8,2,4,1,1,32,32,256,8192.0,65894652,4,16777216.0,2666,4096.0,RHEL,7.5,Red Hat Enterprise Linux Server release 7.5,C/C++: Version 18.0.2.199 of Intel C/C++,Yes,ext4,8,cpu2017-20190513-13592.csv,7.310169,242.812435,12.021829,331.230792,15.27483,309.070547,6.532346,249.680599,12.120447,116.909877,14.265427,123.655607,6.751949,212.235021,5.447478,313.172424,16.960445,173.344506,12.409062,498.184312
Intel,Lenovo Global Technology,Xeon Silver 4215R,Lenovo Global Technology,3200,4000,x86_64,32,2,8,2,2,32,32,1024.0,11264.0,395936320,12,33554432.0,2933,800.0,SLES,12.5,SUSE Linux Enterprise Server 12 SP5 (x86_64),C/C++: Version 19.0.4.227 of Intel,Yes,xfs,32,cpu2017-20200331-21819.csv,6.210347,285.813354,8.636128,461.086272,11.525542,409.611981,5.241176,311.189707,11.886652,119.209346,13.168167,133.959423,5.406715,265.040803,4.657807,366.266814,16.001131,183.737015,20.359767,303.638056
Intel,Cisco Systems,Xeon Platinum 8176,Cisco Systems,2100,3800,x86_64,112,1,28,4,4,32,32,1024.0,39424.0,1583916004,48,33554432.0,2666,400.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.2.199 of Intel C/C++,Yes,xfs,112,cpu2017-20181211-10301.csv,6.302267,281.644677,9.479741,420.053687,11.204042,421.365772,7.631299,213.725094,9.692077,146.201899,11.801826,149.468396,5.210575,275.017642,4.483234,380.528857,13.664124,215.161974,25.039041,246.894438
Intel,Lenovo Global Technology,Xeon Gold 6238M,Lenovo Global Technology,2100,3700,x86_64,88,2,22,2,2,32,32,1024.0,30976.0,395872912,12,33554432.0,2933,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel,Yes,xfs,88,cpu2017-20191014-19106.csv,6.517972,272.323949,9.567756,416.189524,12.087722,390.56159,8.074794,201.98658,11.809,119.993228,13.691043,128.843364,5.211348,274.976844,4.517396,377.651197,15.777288,186.343814,23.065782,268.016058
Intel,Lenovo Global Technology,Xeon Gold 5115,Lenovo Global Technology,2400,3200,x86_64,40,1,10,4,4,32,32,1024.0,14080.0,1584976776,48,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,40,cpu2017-20180525-05785.csv,5.259413,337.490124,7.72963,515.160465,9.702983,486.551385,4.669749,349.269329,8.178192,173.265684,10.005885,176.29625,4.351384,329.320495,3.749498,454.994291,11.550493,254.534592,19.691805,313.9377
Intel,Huawei,Xeon Gold 6152,Huawei,2100,3700,x86_64,44,1,22,2,2,32,32,1024.0,30976.0,394174880,12,33554432.0,2666,1800.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.2.199 of Intel C/C++,Yes,xfs,44,cpu2017-20181228-10419.csv,6.21685,285.514358,9.751434,408.350197,11.462656,411.859184,7.155831,227.926012,9.561225,148.202766,11.182306,157.749215,5.286428,271.071511,4.318204,395.071625,13.47818,218.130339,22.975528,269.068893
Intel,Lenovo Global Technology,Xeon Gold 6246R,Lenovo Global Technology,3400,4100,x86_64,64,2,16,2,2,32,32,1024.0,36608.0,792289316,24,33554432.0,2933,800.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1 (x86_64),C/C++: Version 19.1.1.217 of Intel,Yes,xfs,64,cpu2017-20200608-22802.csv,7.029056,252.523223,10.770047,369.72912,19.134404,246.728354,11.232449,145.204303,14.312991,99.000969,16.71555,105.530476,6.038206,237.322154,5.023089,339.631651,17.309507,169.848858,24.59191,251.383487
Intel,Lenovo Global Technology,Xeon Platinum 8268,Lenovo Global Technology,2900,3900,x86_64,96,2,24,2,2,32,32,1024.0,36608.0,395871000,12,33554432.0,2933,800.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,Yes,btrfs,96,cpu2017-20190430-13282.csv,6.809888,260.650411,9.99339,398.463381,12.585707,375.10806,9.195981,177.360089,12.47842,113.556042,14.551175,121.227321,5.452176,262.830849,4.763097,358.170332,14.060733,209.092944,24.4274,253.076459
Intel,Lenovo Global Technology,Xeon Gold 6132,Lenovo Global Technology,2600,3700,x86_64,28,1,14,2,2,32,32,1024.0,19712.0,395893644,24,16777216.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,btrfs,28,cpu2017-20180620-07191.csv,6.126982,289.702177,8.998596,442.513495,10.851239,435.065514,5.649416,288.702383,9.485818,149.380901,11.619117,151.81877,5.034974,284.609213,4.332069,393.807245,13.35459,220.149026,21.113042,292.804804
Intel,Dell Inc.,Xeon Gold 6248,Dell Inc.,2500,3900,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,196507576,12,16777216.0,2933,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,Yes,ext4,80,cpu2017-20190513-13636.csv,6.496575,273.220885,9.167777,434.347379,12.008111,393.150917,6.058657,269.201589,12.443533,113.874408,14.002633,125.976305,5.461975,262.359294,4.764126,358.092987,14.089365,208.668022,21.712972,284.714588
Intel,Lenovo Global Technology,Xeon Platinum 8268,Lenovo Global Technology,2900,3900,x86_64,96,2,24,2,2,32,32,1024.0,36608.0,395870836,12,33554432.0,2933,480.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,Yes,xfs,96,cpu2017-20190527-14654.csv,6.804757,260.84692,9.95021,400.192553,12.531808,376.721379,9.026073,180.698733,12.448967,113.824703,14.494799,121.698825,5.441011,263.370174,4.759809,358.417763,14.083882,208.749267,24.667088,250.617339
Intel,Lenovo Global Technology,Xeon Gold 5115,Lenovo Global Technology,2400,3200,x86_64,40,1,10,4,4,32,32,1024.0,14080.0,1584976124,48,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,40,cpu2017-20171225-02120.csv,5.252434,337.938567,7.798587,510.605328,9.735865,484.908132,4.356815,374.356015,8.137286,174.136684,10.052398,175.480516,4.381555,327.052853,3.751334,454.771563,11.556687,254.398176,19.886892,310.858026
AMD,Lenovo Global Technology,EPYC 7282,Lenovo Global Technology,2800,3200,x86_64,16,1,16,1,1,32,32,512,65536.0,263950920,8,33554432.0,3200,960.0,RHEL,8.1,Red Hat Enterprise Linux 8.1,C/C++/Fortran: Version 2.0.0 of AOCC,Yes,xfs,16,cpu2017-20200316-21378.csv,4.587393,386.930047,8.91942,446.441596,14.324153,329.583194,4.652493,350.564749,8.886236,159.460082,11.877937,148.510632,4.61411,310.569111,4.039603,422.318741,15.789058,186.204903,17.687158,349.519132
Intel,Huawei,Xeon Bronze 3104,Huawei,1700,1700,x86_64,12,1,6,2,2,32,32,1024.0,8448.0,395141652,12,33554432.0,2666,1200.0,RHEL,7.3,Red Hat Enterprise Linux Server release 7.3,C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,12,cpu2017-20180619-07121.csv,2.796363,634.75317,4.633921,859.315439,5.845254,807.663811,2.88745,564.858315,4.484768,315.958364,4.722575,373.525055,2.533539,565.611994,1.979987,861.621643,6.154339,477.711716,8.075519,765.52357
Intel,Hewlett Packard Enterprise,Xeon Platinum 8276L,HPE,2200,4000,x86_64,112,1,28,4,4,32,32,1024.0,39424.0,792245868,24,33554432.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,Yes,btrfs,112,cpu2017-20190709-16164.csv,6.973935,254.519144,9.439211,421.857283,12.556353,375.984973,9.44007,172.774144,12.534261,113.050146,14.718999,119.845105,5.541343,258.60156,4.874243,350.003066,14.370673,204.58332,26.146916,236.433233
Intel,Dell Inc.,Xeon Platinum 8160,Dell Inc.,2100,3700,x86_64,96,1,24,4,4,32,32,1024.0,33792.0,791225344,48,16777216.0,2666,900.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,96,cpu2017-20171030-00248.csv,6.202359,286.181417,9.52063,418.249643,10.918103,432.401127,7.079032,230.398744,9.460089,149.787168,11.827583,149.142893,5.020036,285.456097,4.332553,393.763204,13.34281,220.343393,24.321297,254.180523
Intel,Lenovo Global Technology,Xeon Gold 6254,Lenovo Global Technology,3100,4000,x86_64,72,2,18,2,2,32,32,1024.0,25344.0,395875356,12,33554432.0,2933,480.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel,Yes,xfs,72,cpu2017-20190610-14921.csv,7.016703,252.967817,10.12659,393.22221,12.885026,366.394304,7.838937,208.063924,12.697092,111.600361,14.369103,122.763408,5.581454,256.743121,4.885713,349.1814,17.053178,172.40188,24.243906,254.991918
Intel,Lenovo Global Technology,Xeon Gold 6150,Lenovo Global Technology,2700,3700,x86_64,72,1,18,4,4,32,32,1024.0,25344.0,1584975216,48,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,72,cpu2017-20180122-03032.csv,6.192107,286.655258,9.152803,435.057975,10.885867,433.68157,6.6209,246.341117,9.421157,150.406151,11.698913,150.783237,4.965404,288.596886,4.333361,393.689829,13.326876,220.606847,23.467376,263.429538
Intel,Tyrone Systems,Xeon Gold 6248,Netweb Pte Ltd,2500,3900,x86_64,80,2,20,2,2,32,32,1024.0,28160.0,791227332,24,33554432.0,2933,480.0,CentOS,7,CentOS Linux release 7.7.1908 (Core),C/C++: Version 19.0.4.243 of Intel C/C++,Yes,xfs,80,cpu2017-20191130-20163.csv,6.840494,259.484184,8.86851,449.004394,11.816349,399.531206,8.134414,200.50615,12.323144,114.986893,14.288806,123.453282,5.317898,269.467391,4.66715,365.533541,16.172034,181.795314,23.327961,265.003873
Intel,NEC Corporation,Xeon E-2186G,NEC Corporation,3800,4700,x86_64,12,2,6,1,1,32,32,256,12288.0,65819992,4,16777216.0,2666,1024.0,RHEL,7.5,Red Hat Enterprise Linux Server release 7.5,C/C++: Version 18.0.2.199 of Intel C/C++,Yes,ext4,12,cpu2017-20181210-10058.csv,7.552099,235.033999,12.230653,325.575428,15.49667,304.646086,6.900324,236.365712,12.331876,114.90547,14.300204,123.354882,6.745923,212.424612,5.464659,312.1878,17.008491,172.854838,13.884802,445.235002
Intel,NEC Corporation,Xeon Silver 4108,NEC Corporation,1800,3000,x86_64,16,1,8,2,2,32,32,1024.0,11264.0,197751392,24,8388608.0,2666,1024.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.2.199 of Intel C/C++,Yes,ext4,16,cpu2017-20180809-08269.csv,4.947503,358.766833,7.171558,555.248972,9.240616,510.896663,4.375606,372.748406,7.471305,189.658964,9.237721,190.956184,4.240792,337.908545,3.529068,483.413702,10.728073,274.047355,15.127409,408.662194
Intel,Hewlett Packard Enterprise,Xeon Platinum 8276,HPE,2200,4000,x86_64,56,1,28,2,2,32,32,1024.0,39424.0,395621064,24,16777216.0,2666,480.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,Yes,xfs,56,cpu2017-20190430-13514.csv,6.923322,256.379827,9.670774,411.756077,12.684867,372.175764,9.312439,175.14208,12.505101,113.313763,14.716771,119.863253,5.533675,258.959926,4.895416,348.489253,14.404607,204.10137,23.794201,259.811207
Intel,Cisco Systems,Xeon Gold 6150,Cisco Systems,2700,3700,x86_64,72,1,18,4,4,32,32,1024.0,25344.0,1583751252,48,33554432.0,2666,400.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,72,cpu2017-20181030-09442.csv,6.186511,286.91455,9.243788,430.775782,10.921421,432.269772,6.302092,258.802931,9.495395,149.230231,11.749424,150.135013,5.028324,284.985621,4.340285,393.061756,13.395525,219.476285,23.663538,261.245799
Intel,Hewlett Packard Enterprise,Xeon Gold 6234,HPE,3300,4000,x86_64,32,2,8,2,2,32,32,1024.0,25344.0,395901504,24,16777216.0,2666,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,Yes,xfs,32,cpu2017-20190819-16925.csv,6.987627,254.020432,9.46879,420.53948,12.59059,374.962579,7.694049,211.98202,12.487015,113.477884,14.696083,120.031982,5.524165,259.405709,4.871614,350.191981,14.387729,204.340797,20.816251,296.979512
Intel,Lenovo Global Technology,Xeon Gold 6222V,Lenovo Global Technology,1800,3600,x86_64,80,2,20,2,2,32,32,1024.0,28160.0,792235252,24,33554432.0,2933,960.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel,Yes,xfs,80,cpu2017-20190916-18230.csv,6.385289,277.982713,9.363454,425.270423,11.676285,404.323797,7.696161,211.923847,11.532548,122.869637,12.718482,138.695801,5.080063,282.083093,4.398934,387.82127,15.358795,191.421273,22.193504,278.549975
Intel,Lenovo Global Technology,Xeon Gold 6244,Lenovo Global Technology,3600,4400,x86_64,32,1,8,4,4,32,32,1024.0,25344.0,1584966628,48,33554432.0,2933,800.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,Yes,tmpfs,32,cpu2017-20190625-15654.csv,7.549,235.130473,10.569269,376.75265,13.598983,347.158325,8.288329,196.782734,13.90286,101.921473,15.241066,115.739938,5.901047,242.838275,5.375766,317.350126,15.881665,185.119129,25.092679,246.366678
Intel,Lenovo Global Technology,Xeon Gold 6252,Lenovo Global Technology,2100,3700,x86_64,96,2,24,2,2,32,32,1024.0,36608.0,395870868,12,33554432.0,2933,480.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel,Yes,xfs,96,cpu2017-20190624-15490.csv,6.538841,271.45483,9.573515,415.939191,12.008642,393.133537,8.729042,186.847535,11.807139,120.012139,13.767757,128.125445,5.225915,274.210376,4.518374,377.569449,15.800967,186.064562,23.292363,265.408878
Intel,Hewlett Packard Enterprise,Xeon Gold 6134M,HPE,3200,3700,x86_64,16,1,8,2,2,32,32,1024.0,25344.0,197729200,24,8388608.0,2666,400.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.2.199 of Intel C/C++,Yes,xfs,16,cpu2017-20190118-10703.csv,6.254803,283.781914,9.081548,438.471487,11.213199,421.021688,6.680237,244.153004,9.414144,150.5182,11.577193,152.368546,5.117578,280.015277,4.359224,391.354051,13.244106,221.985535,20.098702,307.582059
Intel,Huawei,Xeon Platinum 8276,Huawei,2200,4000,x86_64,56,1,28,2,2,32,32,1024.0,39424.0,394424580,24,16777216.0,2933,1200.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,Yes,xfs,56,cpu2017-20190425-12299.csv,6.930405,256.11779,10.159531,391.947209,12.874955,366.680884,9.132426,178.594393,12.737006,111.250631,14.738199,119.688979,5.582376,256.700753,4.888611,348.974353,14.429535,203.748775,24.584854,251.455631
Intel,Lenovo Global Technology,Xeon Gold 5218B,Lenovo Global Technology,2300,3900,x86_64,64,2,16,2,2,32,32,1024.0,22528.0,197687232,12,16777216.0,2933,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel,Yes,xfs,64,cpu2017-20191111-19680.csv,6.844244,259.342013,9.831041,405.043579,12.500661,377.660022,7.633881,213.652804,12.452451,113.792862,11.609652,151.942543,5.47542,261.715069,4.766323,357.92794,16.650823,176.567849,23.041278,268.301092
Intel,Hewlett Packard Enterprise,Xeon Gold 6238L,HPE,2100,3700,x86_64,88,1,22,4,4,32,32,1024.0,30976.0,791963288,24,33554432.0,2933,480.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,Yes,btrfs,88,cpu2017-20190625-15838.csv,6.503837,272.915827,9.053127,439.848021,11.988354,393.798838,8.21426,198.557148,11.670419,121.418094,13.808068,127.751402,5.184108,276.421717,4.505325,378.663005,13.282385,221.345797,23.042059,268.291996
Intel,Dell Inc.,Xeon Silver 4108,Dell Inc.,1800,3000,x86_64,32,2,8,2,2,32,32,1024.0,11264.0,196705556,12,16777216.0,2666,960.0,SLES,12.3,Suse Linux Enterprise Server 12 SP3,C/C++: Version 18.0.2.20180210 of Intel C/C++,Yes,xfs,32,cpu2017-20180906-08821.csv,4.824812,367.889981,7.282622,546.781116,9.059194,521.128063,4.234158,385.200589,7.545002,187.80645,8.732343,202.007647,4.280364,334.784637,3.489548,488.888555,10.942543,268.676121,15.918389,388.355876
AMD,Hewlett Packard Enterprise,EPYC 7402,HPE,2800,3350,x86_64,48,1,24,2,8,32,32,512,131072.0,1056588316,16,67108864.0,3200,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 (x86_64) SP1,C/C++/Fortran: Version 2.0.0 of AOCC,Yes,btrfs,48,cpu2017-20200511-22284.csv,4.769594,372.149047,9.624981,413.715122,14.800167,318.982881,5.019977,324.901896,9.219796,153.691034,12.403776,142.214755,4.844584,295.794245,4.142939,411.784937,16.250132,180.921612,21.166437,292.066168
Intel,Lenovo Global Technology,Xeon Gold 6130T,Lenovo Global Technology,2100,3700,x86_64,32,1,16,2,2,32,32,1024.0,22528.0,395893548,12,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,32,cpu2017-20180706-07569.csv,6.17923,287.252611,9.127535,436.262359,10.886267,433.665634,5.745855,283.856784,9.4822,149.437901,11.670436,151.151164,5.025707,285.134027,4.328225,394.156963,13.330848,220.541109,21.172871,291.977404
