vendor,hardware_vendor,model_name,test_sponsor,nominal_mhz,max_mhz,arch,cpus,threads_per_core,cores_per_socket,sockets,numas,l1d_cache_kb,l1i_cache_kb,l2_cache_kb,l3_cache_kb,mem_kb,mem_channels,channel_kb,mem_data_rate,storage_gb,os_name,os_vid,os,compiler,parallel,file_system,threads_or_copies,file,500.perlbench_r,t_500.perlbench_r,502.gcc_r,t_502.gcc_r,505.mcf_r,t_505.mcf_r,520.omnetpp_r,t_520.omnetpp_r,523.xalancbmk_r,t_523.xalancbmk_r,525.x264_r,t_525.x264_r,531.deepsjeng_r,t_531.deepsjeng_r,541.leela_r,t_541.leela_r,548.exchange2_r,t_548.exchange2_r,557.xz_r,t_557.xz_r
Intel,Lenovo Global Technology,Xeon Bronze 3106,Lenovo Global Technology,1700,1700,x86_64,16,1,8,2,2,32,32,1024.0,11264.0,395893876,24,16777216.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,16,cpu2017-20180122-02757.csv,37.371056,681.597148,43.869296,516.443248,51.208368,504.91748,31.643472,663.391214,47.576032,355.136806,91.415488,306.468838,37.598144,487.68363,30.860288,858.57897,86.572928,484.216001,29.351744,588.721557
Intel,Dell Inc.,Xeon Silver 4209T,Dell Inc.,2200,3200,x86_64,32,2,8,2,2,32,32,1024.0,11264.0,394835328,12,33554432.0,2933,1966.08,RHEL,8.1,Red Hat Enterprise Linux 8.1,C/C++: Version 19.0.5.281 of Intel C/C++,No,xfs,32,cpu2017-20200427-22202.csv,57.868832,880.335652,71.335264,635.197882,105.37008,490.765474,65.005696,645.851089,106.3744,317.670425,169.524832,330.523857,67.709568,541.607258,61.300864,864.457504,155.474016,539.254083,52.61872,656.800655
Intel,Lenovo Global Technology,Xeon Platinum 8260Y,Lenovo Global Technology,2400,3900,x86_64,384,2,24,8,16,32,32,1024.0,36608.0,3170352164,96,33554432.0,2933,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,tmpfs,384,cpu2017-20190429-12845.csv,841.822464,726.196028,861.874176,630.885457,1431.19872,433.583394,718.787712,700.913407,1186.749312,341.693057,2262.475392,297.189535,917.51808,479.624347,883.43808,719.806081,1965.368064,511.9041,738.281856,561.736781
Intel,Lenovo Global Technology,Xeon Gold 6252N,Lenovo Global Technology,2300,3600,x86_64,192,2,24,4,8,32,32,1024.0,36608.0,792196724,48,16777216.0,2933,800.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel,No,xfs,192,cpu2017-20190916-18107.csv,418.791936,729.870844,443.180736,613.456324,707.618304,438.473661,361.028544,697.739982,591.142464,342.983339,1135.768128,296.004076,455.698944,482.845046,439.222272,723.897791,1122.647808,448.083538,368.422656,562.831766
Intel,Dell Inc.,Xeon Platinum 8276,Dell Inc.,2200,4000,x86_64,224,2,28,4,8,32,32,1024.0,39424.0,791020712,48,16777216.0,2933,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,224,cpu2017-20190624-15459.csv,477.641248,746.602054,421.891232,751.814689,755.272448,479.276059,369.575584,795.204038,600.358528,394.004517,1258.635168,311.626467,512.048544,501.327528,482.132672,769.381462,1093.355872,536.769446,409.373888,590.951092
Intel,Hewlett Packard Enterprise,Xeon Gold 6138,HPE,2000,3700,x86_64,160,2,20,4,8,32,32,1024.0,28160.0,792269392,48,16777216.0,2666,960.0,SLES,12.2,SUSE Linux Enterprise Server 12 (x86_64) SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,160,cpu2017-20171212-01750.csv,275.93344,923.121432,315.12,718.964173,429.83808,601.528892,235.78704,890.294679,344.576,490.341702,731.75536,382.860226,314.08528,583.790389,310.65888,852.896829,706.68384,593.193099,251.988,685.746767
Intel,Tyrone Systems,Xeon Gold 5218,Netweb Pte Ltd,2300,3900,x86_64,64,2,16,2,2,32,32,1024.0,22528.0,394672056,12,33554432.0,2933,480.0,CentOS,7,CentOS Linux release 7.7.1908 (Core),C/C++: Version 19.0.4.243 of Intel C/C++,No,xfs,64,cpu2017-20191108-19555.csv,138.27936,736.827186,148.873856,608.730247,243.024704,425.569936,118.993472,705.652108,204.486272,330.50626,330.303296,339.276077,151.319808,484.695209,140.27488,755.545099,364.498944,460.028752,119.303424,579.363041
Intel,Dell Inc.,Xeon Silver 4210,Dell Inc.,2200,3200,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,196515788,12,16777216.0,2933,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,40,cpu2017-20190429-12794.csv,84.10128,757.182138,93.20104,607.718431,151.14076,427.680739,75.01384,699.604384,131.79224,320.504499,208.76652,335.494382,91.42664,501.38559,82.89476,799.085611,192.39392,544.715782,73.19572,590.198324
Intel,NEC Corporation,Xeon Gold 5217,NEC Corporation,3000,3700,x86_64,32,2,8,2,2,32,32,1024.0,11264.0,792278632,24,33554432.0,2933,2048.0,RHEL,7.6,Red Hat Enterprise Linux Server release 7.6,C/C++: Version 19.0.4.227 of Intel C/C++,No,ext4,32,cpu2017-20200301-21036.csv,83.717536,608.522333,86.626496,523.073288,147.776224,349.934539,68.714048,610.995745,127.790336,264.43314,213.12032,262.912527,91.053696,402.751385,83.497984,634.650046,222.18928,377.335939,68.831264,502.097449
Intel,Huawei,Xeon Platinum 8176,Huawei,2100,3800,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,394174812,24,16777216.0,2666,1200.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,112,cpu2017-20180618-07065.csv,197.387344,903.320224,208.930512,759.065804,290.706416,622.593699,150.536176,976.137302,220.294368,536.881518,531.857872,368.730074,220.981936,580.825732,217.767648,851.696618,509.121872,576.364994,182.840672,661.559575
Intel,Huawei,Xeon Platinum 8180,Huawei,2500,3800,x86_64,448,2,28,8,16,32,32,1024.0,39424.0,1583408756,48,33554432.0,2666,300.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,ext4,448,cpu2017-20171210-01426.csv,996.429952,715.771431,969.385088,654.402549,1355.876032,533.948585,673.318464,872.953806,1017.813888,464.808001,2531.927104,309.822527,1113.794304,460.953984,1061.21792,699.091172,2526.024256,464.666957,867.879936,557.496461
Intel,Lenovo Global Technology,Xeon Gold 5220S,Lenovo Global Technology,2700,3900,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,197694328,12,16777216.0,2933,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel,No,btrfs,72,cpu2017-20190902-17442.csv,150.72912,760.463717,165.22344,617.055389,264.033432,440.671465,132.489432,712.992645,224.411184,338.806655,405.247464,311.098794,164.407536,501.874746,153.044136,779.069394,399.164616,472.586972,132.703704,585.967143
Intel,NEC Corporation,Xeon E-2174G,NEC Corporation,3800,4700,x86_64,8,2,4,1,1,32,32,256,8192.0,65894652,4,16777216.0,2666,4096.0,RHEL,7.5,Red Hat Enterprise Linux Server release 7.5,C/C++: Version 18.0.2.199 of Intel C/C++,No,ext4,8,cpu2017-20190513-13594.csv,25.241128,504.573293,28.255992,400.906126,36.880136,350.540994,16.871928,622.098495,29.176232,289.550753,65.158464,214.98357,28.540376,321.229101,25.56316,518.245714,60.568448,346.054763,20.550392,420.429996
Intel,Hewlett Packard Enterprise,Xeon Gold 5218N,HPE,2300,3700,x86_64,32,2,16,1,2,32,32,1024.0,22528.0,98633024,6,16777216.0,2666,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,xfs,32,cpu2017-20190524-14361.csv,64.787616,786.32299,74.26208,610.163417,115.50688,447.69627,59.405376,706.737244,99.167744,340.755943,168.025632,333.472943,71.467488,513.128356,66.963232,791.359625,151.502848,553.388904,58.355104,592.236235
Intel,Hewlett Packard Enterprise,Xeon Gold 5218,HPE,2300,3900,x86_64,128,2,16,4,8,32,32,1024.0,22528.0,791956104,24,33554432.0,2933,480.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,btrfs,128,cpu2017-20190709-16170.csv,279.95136,727.898003,297.514496,609.207171,496.459648,416.646132,244.933504,685.639248,418.170112,323.236913,675.147776,331.968809,303.178752,483.833302,283.748736,747.027084,637.164672,526.331741,243.9328,566.713546
Intel,Huawei,Xeon Gold 5220,Huawei,2200,3900,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,394420372,24,16777216.0,2933,1200.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,72,cpu2017-20190425-12270.csv,152.744904,750.427794,166.463208,612.459531,265.482432,438.266298,137.79612,685.534527,225.690696,336.885859,402.206904,313.450608,164.540736,501.468451,152.552808,781.578472,345.2976,546.311374,134.642808,577.52818
Intel,Hewlett Packard Enterprise,Xeon Platinum 8276L,HPE,2200,4000,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,791971356,24,33554432.0,2933,960.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,btrfs,112,cpu2017-20190819-17076.csv,244.361488,729.673058,242.840192,653.071401,388.859632,465.443061,191.988272,765.38017,314.290256,376.314528,653.37384,300.152819,260.591744,492.540634,258.80904,716.636623,569.273152,515.464279,212.361968,569.593566
Intel,Dell Inc.,Xeon Gold 6130,Dell Inc.,2100,3700,x86_64,128,2,16,4,8,32,32,1024.0,22528.0,791236044,48,16777216.0,2666,400.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,128,cpu2017-20190108-10574.csv,235.236608,866.259542,260.754176,695.091418,367.6576,562.61037,197.289088,851.218019,305.274368,442.775496,608.579072,368.280859,268.099328,547.140526,247.605248,856.072324,587.352704,570.968636,208.9696,661.531712
Intel,Hewlett Packard Enterprise,Xeon Platinum 8168,HPE,2700,3700,x86_64,96,2,24,2,4,32,32,1024.0,33792.0,197737656,24,8388608.0,2666,400.0,SLES,12.2,SUSE Linux Enterprise Server 12 (x86_64) SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,96,cpu2017-20171031-00351.csv,206.878176,738.753709,209.248032,649.640385,295.11648,525.677146,142.674336,882.793893,219.313632,462.242215,552.934656,304.006989,233.577024,471.005208,224.84544,707.045574,521.717664,482.099827,179.26992,578.345864
AMD,Dell Inc.,EPYC 7281,Dell Inc.,2100,2700,x86_64,64,2,16,2,8,32,64,512,32768.0,1056597308,16,67108864.0,2667,800.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 1.0.0 of AOCC,No,xfs,64,cpu2017-20181029-09365.csv,116.75136,872.6901,127.28768,711.96175,191.8144,539.18877,97.28448,863.11925,143.6896,470.34641,299.25376,374.47827,151.97248,482.61441,129.19872,820.3189,280.78976,597.17302,92.05312,750.86834
Intel,Huawei,Xeon Platinum 8170,Huawei,2100,3700,x86_64,104,2,26,2,4,32,32,1024.0,36608.0,394174812,24,16777216.0,2666,1200.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,104,cpu2017-20180604-06607.csv,190.420256,869.487279,206.975288,711.505341,284.057904,591.654041,147.884256,922.66776,215.27896,510.14745,502.436584,362.441745,212.091568,561.946015,204.03812,844.077549,476.237528,572.151444,175.84684,638.737514
Intel,Huawei,Xeon Silver 4214,Huawei,2200,3200,x86_64,48,2,12,2,4,32,32,1024.0,16896.0,394425752,24,16777216.0,2933,1200.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,48,cpu2017-20190425-12326.csv,101.637312,751.849928,110.993088,612.362464,177.846912,436.150406,91.146,690.935301,154.978416,327.064865,258.500256,325.137001,109.770288,501.119155,99.765312,796.750001,230.123376,546.489504,89.029968,582.275878
Intel,Hewlett Packard Enterprise,Xeon Platinum 8280M,HPE,2700,4000,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,395609620,24,16777216.0,2666,960.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,112,cpu2017-20190415-11943.csv,276.876432,643.983957,247.582384,640.5626,417.089344,433.940625,189.445648,775.65249,332.908464,355.268875,729.99696,268.647689,300.02056,427.810749,283.867808,653.374461,642.193776,456.933709,229.512528,527.029994
Intel,Supermicro,Xeon Platinum 8153,Supermicro,2000,2800,x86_64,32,2,16,1,2,32,32,1024.0,22528.0,196489056,6,33554432.0,2666,2048.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 18.0.2.199 of Intel C/C++,No,xfs,32,cpu2017-20180710-07785.csv,54.891552,928.084418,62.930304,720.034834,84.858496,609.391003,47.424064,885.289201,67.826304,498.213776,137.200352,408.395501,60.331712,607.839546,56.595392,936.33079,128.671456,651.581942,47.8872,721.695858
Intel,Dell Inc.,Xeon Gold 6230,Dell Inc.,2100,3900,x86_64,160,2,20,4,8,32,32,1024.0,28160.0,791012844,24,33554432.0,2933,960.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.4.227 of Intel,No,ext4,160,cpu2017-20190708-15986.csv,336.07008,757.937072,346.51328,653.827811,574.5232,450.042783,292.424,717.861724,490.26128,344.632587,873.17072,320.853642,357.58,512.780404,349.59616,757.903011,905.49456,462.951388,296.30032,583.191938
Intel,Lenovo Global Technology,Xeon E-2104G,Lenovo Global Technology,3200,3200,x86_64,4,1,4,1,1,32,32,256,8192.0,65912688,4,16777216.0,2666,960.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 18.0.2.199 of Intel C/C++,No,btrfs,4,cpu2017-20181126-09893.csv,17.311364,367.850813,20.175352,280.7386,23.424364,275.952006,12.949936,405.252981,20.562216,205.425315,42.222368,165.883641,17.864416,256.599461,14.390676,460.29799,41.342676,253.491091,12.251484,352.610299
Intel,Lenovo Global Technology,Xeon Platinum 8276L,Lenovo Global Technology,2200,4000,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,395877548,24,16777216.0,2933,800.0,RHEL,7.6,Red Hat Enterprise Linux Server release 7.6,C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,112,cpu2017-20190527-14637.csv,249.11208,715.758161,242.020128,655.284448,399.34608,453.220901,194.58152,755.17966,327.586784,361.040221,653.461872,300.112401,270.346048,474.769347,256.185104,723.976511,577.49048,508.129614,215.119632,562.291894
Intel,Hewlett Packard Enterprise,Xeon Platinum 8170,HPE,2100,3700,x86_64,208,2,26,4,8,32,32,1024.0,36608.0,792265736,48,16777216.0,2666,480.0,RHEL,7.3,Red Hat Enterprise Linux Server release 7.3,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,208,cpu2017-20180219-03703.csv,383.06944,864.428296,317.062304,928.927798,515.794864,651.669994,286.285584,953.229958,416.0884,527.887792,996.646144,365.433641,445.69512,534.823099,417.909232,824.217442,962.289744,566.315877,295.093344,761.250659
Intel,Cisco Systems,Xeon Gold 6240L,Cisco Systems,2600,3900,x86_64,144,2,18,4,8,32,32,1024.0,25344.0,1583920180,48,33554432.0,2933,300.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,144,cpu2017-20191029-19404.csv,339.467184,675.317237,348.401376,585.256046,579.625488,401.473029,284.873328,663.200194,485.523792,313.195795,904.562784,278.74681,366.630192,450.110289,350.664192,680.035188,896.306112,420.927632,289.298736,537.575914
Intel,Fujitsu,Xeon Silver 4116,Fujitsu,2100,3000,x86_64,48,2,12,2,4,32,32,1024.0,16896.0,196621924,12,16777216.0,2666,960.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,48,cpu2017-20180515-05701.csv,81.938832,932.597916,94.564464,718.747821,134.020368,578.777633,72.310944,870.905792,110.921184,456.973195,208.5756,402.96178,91.080096,603.95198,86.379168,920.22176,202.524336,620.962447,75.919056,682.832409
Intel,Dell Inc.,Xeon Silver 4214R,Dell Inc.,2400,3500,x86_64,48,2,12,2,4,32,32,1024.0,16896.0,394831708,24,16777216.0,2933,1966.08,RHEL,8.1,Red Hat Enterprise Linux 8.1,C/C++: Version 19.1.1.217 of Intel C/C++,No,xfs,48,cpu2017-20200608-22638.csv,103.744032,736.582044,121.940592,557.386211,264.036432,293.777649,109.277184,576.296041,206.638656,245.297746,313.026336,268.501363,122.702784,448.302845,114.04512,696.987399,295.05336,426.227964,93.981264,551.599428
Intel,Cisco Systems,Xeon Platinum 8170M,Cisco Systems,2100,3700,x86_64,104,2,26,2,4,32,32,1024.0,36608.0,394653040,24,16777216.0,2666,600.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,104,cpu2017-20171128-01243.csv,206.636144,801.253998,216.471944,680.291425,297.06456,565.749063,157.839136,864.474868,228.200752,481.260463,517.843768,351.658193,227.35908,524.21049,221.07956,779.01385,511.17248,533.049075,182.85124,614.269879
Intel,Cisco Systems,Xeon Gold 6238L,Cisco Systems,2100,3700,x86_64,176,2,22,4,8,32,32,1024.0,30976.0,1583871140,48,33554432.0,2933,300.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,176,cpu2017-20191029-19406.csv,376.520672,744.160951,399.003088,624.596721,640.417888,444.110049,328.246864,703.470515,538.056816,345.42074,974.694512,316.177012,406.065968,496.707407,386.960992,753.19213,996.443008,462.766024,329.098528,577.577662
Intel,Hewlett Packard Enterprise,Xeon Gold 6248,HPE,2500,3900,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,395891148,24,16777216.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,xfs,80,cpu2017-20190430-13317.csv,184.60888,689.891041,193.57608,585.196227,316.05264,409.045786,157.08768,668.161919,259.07624,326.081622,500.5084,279.875417,203.2896,450.982191,191.82896,690.615263,429.49672,488.013048,160.2632,539.11303
Intel,Cisco Systems,Xeon Gold 6128,Cisco Systems,3400,3700,x86_64,24,2,6,2,2,32,32,1024.0,19712.0,395441716,24,16777216.0,2666,1024.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,24,cpu2017-20171211-01556.csv,61.050432,625.843224,73.474296,462.529081,101.711664,381.31318,48.370464,650.975678,91.87956,275.839336,171.702792,244.748493,70.76088,388.689284,65.922816,602.886898,156.937056,400.670165,58.270656,444.820783
Intel,Supermicro,Core i9-9900K,Supermicro,3600,5000,x86_64,16,2,8,1,1,32,32,256,16384.0,65824708,4,16777216.0,2666,200.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.2.199 of Intel C/C++,No,xfs,16,cpu2017-20190107-10466.csv,48.571984,524.417526,41.785296,542.200369,49.961632,517.517154,19.788176,1060.83545,46.23752,365.41752,127.428464,219.856696,54.37632,337.205647,50.940448,520.136714,118.666,353.260411,30.917152,558.912947
Intel,Hewlett Packard Enterprise,Xeon Gold 6238M,HPE,2100,3700,x86_64,176,2,22,4,8,32,32,1024.0,30976.0,792232736,24,33554432.0,2666,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,xfs,176,cpu2017-20190709-16156.csv,373.087616,751.008559,385.454784,646.550568,623.85752,455.898984,307.1464,751.797797,506.729168,366.775834,994.569488,309.858677,405.806544,497.024988,388.709728,749.803586,864.608272,533.328268,327.365984,580.63455
AMD,Dell Inc.,EPYC 7601,Dell Inc.,2200,3200,x86_64,128,2,32,2,8,32,64,512,65536.0,1056596448,16,67108864.0,2667,120.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 1.0.0 of AOCC,No,xfs,128,cpu2017-20181029-09359.csv,232.2368,877.44775,199.26912,909.56516,340.80256,606.94452,161.74848,1038.25062,248.34432,544.27605,591.12448,379.15524,302.70592,484.58953,259.29984,817.46161,563.47264,595.16689,173.5296,796.63479
Intel,Supermicro,Xeon Silver 4216,Supermicro,2100,3200,x86_64,64,2,16,2,4,32,32,1024.0,22528.0,196688348,12,16777216.0,2933,800.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1,C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,64,cpu2017-20191223-20455.csv,128.169728,794.945992,149.664192,605.515552,229.169856,451.298444,119.921152,700.193543,201.93344,334.684488,333.025536,336.502746,144.829888,506.414795,133.271296,795.250045,331.953856,505.130435,114.707776,602.574653
Intel,Tyrone Systems,Xeon Silver 4208,Netweb Pte Ltd,2100,3200,x86_64,32,2,8,2,2,32,32,1024.0,11264.0,394671156,12,33554432.0,2933,480.0,CentOS,7,CentOS Linux release 7.7.1908 (Core),C/C++: Version 19.0.4.243 of Intel C/C++,No,xfs,32,cpu2017-20191108-19526.csv,62.108192,820.246101,70.038848,646.955122,113.200928,456.81604,58.288384,720.280804,99.743168,338.790138,141.923968,394.802985,67.442464,543.752491,61.19152,866.00221,162.20096,516.889671,54.448288,634.73061
Intel,Fujitsu,Xeon Platinum 8260Y,Fujitsu,2400,3900,x86_64,96,2,24,2,4,32,32,1024.0,36608.0,790773156,24,33554432.0,2933,480.0,SLES,15,SUSE Linux Enterprise Server 15,C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,96,cpu2017-20191111-19675.csv,221.181888,690.978734,226.486848,600.1939,368.008992,421.554964,189.188064,665.750197,309.165504,327.902056,571.893408,293.928897,244.21152,450.494704,233.149728,681.862321,519.27936,484.363584,193.270656,536.44969
Intel,Hewlett Packard Enterprise,Xeon Gold 6130T,HPE,2100,3700,x86_64,64,2,16,2,4,32,32,1024.0,22528.0,197743212,12,16777216.0,2666,2048.0,SLES,12.2,SUSE Linux Enterprise Server 12 (x86_64) SP2,C/C++: Version 18.0.2.199 of Intel C/C++,No,xfs,64,cpu2017-20180524-05768.csv,123.569088,824.542873,134.45472,674.011406,191.742784,539.389317,97.578368,860.51832,155.339264,435.073537,316.304192,354.291833,140.992384,520.198397,133.090496,796.33032,314.31648,533.475018,108.102208,639.394726
Intel,Hewlett Packard Enterprise,Xeon Platinum 8176,HPE,2100,3800,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,395917164,24,16777216.0,2666,480.0,SLES,12.2,SUSE Linux Enterprise Server 12 (x86_64) SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,112,cpu2017-20171128-01281.csv,193.705008,920.49235,211.900528,748.426552,284.189248,636.871332,153.278384,958.673795,216.975696,545.093336,513.150736,382.172323,218.234688,588.13748,216.167952,857.999648,494.365312,593.569165,175.221088,690.327788
