vendor,hardware_vendor,model_name,test_sponsor,nominal_mhz,max_mhz,arch,cpus,threads_per_core,cores_per_socket,sockets,numas,l1d_cache_kb,l1i_cache_kb,l2_cache_kb,l3_cache_kb,mem_kb,mem_channels,channel_kb,mem_data_rate,storage_gb,os_name,os_vid,os,compiler,parallel,file_system,threads_or_copies,file,503.bwaves_r,t_503.bwaves_r,507.cactuBSSN_r,t_507.cactuBSSN_r,508.namd_r,t_508.namd_r,510.parest_r,t_510.parest_r,511.povray_r,t_511.povray_r,519.lbm_r,t_519.lbm_r,521.wrf_r,t_521.wrf_r,526.blender_r,t_526.blender_r,527.cam4_r,t_527.cam4_r,538.imagick_r,t_538.imagick_r,544.nab_r,t_544.nab_r,549.fotonik3d_r,t_549.fotonik3d_r,554.roms_r,t_554.roms_r
Intel,Hewlett Packard Enterprise,Xeon E-2286G,HPE,4000,4900,x86_64,12,2,6,1,1,32,32,256,12288.0,65557548,4,16777216.0,2666,400.0,SLES,15.1,SUSE Linux Enterprise Server 15 (x86_64) SP1,C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,12,cpu2017-20191118-19882.csv,71.610672,1680.419857,38.739924,392.153541,37.495296,304.03813,18.188208,1725.953671,55.98816,500.462983,17.215668,734.67946,32.316984,831.760769,53.30562,342.853122,46.713804,449.288985,122.437572,243.748699,85.18266,237.09049,21.99402,2126.214853,12.360708,1542.630247
Intel,Dell Inc.,Xeon E-2126G,Dell Inc.,3300,4500,x86_64,6,1,6,1,1,32,32,256,12288.0,65819520,4,16777216.0,2666,960.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 18.0.2.20180210 of Intel C/C++,No,xfs,6,cpu2017-20190318-11195.csv,73.63263,817.137706,35.543286,213.711251,31.661238,180.030853,22.580256,695.120579,50.573388,277.023156,17.57508,359.827668,38.266824,351.21808,41.866446,218.265484,47.061966,222.982607,111.014862,134.414432,62.991462,160.307439,22.438824,1042.033238,15.354726,620.916369
Intel,Hewlett Packard Enterprise,Xeon Gold 6208U,HPE,2900,3900,x86_64,32,2,16,1,2,32,32,1024.0,22528.0,197728984,12,16777216.0,2933,400.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,No,btrfs,32,cpu2017-20200330-21594.csv,249.78736,1284.676672,88.65344,456.970351,79.0528,384.553093,58.571808,1429.219659,119.381856,625.890788,57.256352,589.069976,107.370848,667.592698,107.91808,451.601753,117.235776,477.396956,259.39824,306.802394,183.377952,293.688499,80.546048,1548.232465,45.952608,1106.531492
Intel,Fujitsu,Xeon Gold 5220,Fujitsu,2200,3900,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,790859332,24,33554432.0,2933,240.0,SLES,15,SUSE Linux Enterprise Server 15,C/C++: Version 19.0.0.117 of Intel C/C++,No,xfs,72,cpu2017-20190426-12374.csv,473.076936,1526.212746,161.633376,563.942852,142.177608,481.088515,108.845208,1730.457095,227.777904,738.087501,109.377864,693.815156,200.150712,805.792925,209.42568,523.603495,214.412184,587.31738,456.349896,392.383114,316.358568,383.033711,152.107128,1844.647382,87.303384,1310.465121
AMD,Dell Inc.,EPYC 7451,Dell Inc.,2300,3200,x86_64,48,2,24,1,4,32,64,512,65536.0,528054572,8,67108864.0,2666,480.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 1.0.0 of AOCC,No,xfs,48,cpu2017-20180319-04042.csv,302.646288,1590.450633,122.180928,497.360753,97.496016,467.711497,76.76496,1635.746704,125.293776,894.537801,75.44592,670.573097,130.151424,826.114565,138.503136,527.814716,117.7608,712.902749,185.814096,642.448585,157.07592,514.299058,94.090464,1988.044642,52.32768,1457.584644
Intel,Cisco Systems,Xeon Platinum 8276,Cisco Systems,2200,4000,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,791189380,24,33554432.0,2933,1945.6,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,112,cpu2017-20190903-17784.csv,519.420832,2162.285108,224.969696,630.271443,222.093088,479.078436,122.88136,2384.348845,325.162544,804.274562,130.89664,901.841467,233.12016,1076.183242,311.026128,548.429711,322.724528,606.982072,703.592736,395.888113,504.218624,373.837819,172.729984,2526.857696,101.28496,1757.102364
AMD,Dell Inc.,EPYC 7662,Dell Inc.,2000,3300,x86_64,128,2,64,1,16,32,32,512,262144.0,263574096,8,33554432.0,3200,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1,C/C++/Fortran: Version 2.0.0 of AOCC,No,xfs,64,cpu2017-20200119-20549.csv,349.555712,1836.022171,331.257216,244.595414,240.22272,253.098439,226.508288,739.151712,366.244032,408.033946,84.575744,797.581009,230.285056,622.532852,336.477056,289.683956,319.795968,350.023209,821.492544,193.754645,452.955648,237.798127,115.497152,2159.429923,100.635072,1010.542554
Intel,Epsylon Sp. z o.o. Sp. Komandytowa,Xeon Silver 4208,Epsylon Sp. z o.o. Sp. Komandytowa,2100,3200,x86_64,32,2,8,2,2,32,32,1024.0,11264.0,791013240,24,33554432.0,2666,960.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,32,cpu2017-20190722-16236.csv,315.247904,1017.916335,65.62144,617.359225,60.418144,503.160186,57.788768,1448.586303,92.2064,810.355825,71.528128,471.534853,114.599936,625.480194,71.608064,680.593709,85.20496,656.863081,165.710144,480.260312,126.888032,424.437189,99.623104,1251.757988,51.755904,982.457848
Intel,Lenovo Global Technology,Xeon Gold 6130T,Lenovo Global Technology,2100,3700,x86_64,128,2,16,4,8,32,32,1024.0,22528.0,1584975784,48,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,128,cpu2017-20180525-05790.csv,908.873856,1412.279502,272.99584,593.591478,239.147904,508.471943,201.91936,1658.324945,376.50624,793.8249,203.21856,663.876303,385.834368,743.116886,331.574656,587.934028,348.005888,643.299397,491.278464,647.97472,438.315648,491.481378,269.794944,1848.871051,164.62272,1235.503651
Intel,Huawei,Xeon Silver 4214,Huawei,2200,3200,x86_64,48,2,12,2,4,32,32,1024.0,16896.0,394424996,12,33554432.0,2933,1800.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,48,cpu2017-20190415-11842.csv,368.913072,1304.762606,102.13152,594.99761,90.790224,502.25679,76.407456,1643.39965,140.721456,796.467056,84.539472,598.442345,144.720144,742.951264,133.954464,545.737617,136.170288,616.522175,285.954384,417.465184,207.789456,388.77811,121.09608,1544.690704,65.137392,1170.940303
Intel,Dell Inc.,Xeon Gold 5218R,Dell Inc.,2100,4000,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,394824920,12,33554432.0,2933,480.0,RHEL,8.1,Red Hat Enterprise Linux 8.1,C/C++: Version 19.0.5.281 of Intel C/C++,No,tmpfs,80,cpu2017-20200511-22325.csv,458.04248,1751.453151,152.75872,663.006449,147.40848,515.574112,106.15008,1971.548759,213.72512,874.019979,109.07016,773.080655,192.3876,931.452841,204.51032,595.764662,211.932,660.211822,422.02208,471.444533,323.2396,416.533149,146.83192,2123.243786,87.45816,1453.494823
Intel,Fujitsu,Xeon Gold 6238,Fujitsu,2100,3700,x86_64,88,2,22,2,4,32,32,1024.0,30976.0,394945656,12,33554432.0,2933,128.0,SLES,15,SUSE Linux Enterprise Server 15,C/C++: Version 19.0.0.117 of Intel C/C++,No,btrfs,88,cpu2017-20191111-19627.csv,491.181328,1796.615491,189.710752,587.25187,175.307,476.877621,116.061616,1983.498425,274.210992,749.35005,118.200016,784.703552,217.962536,904.375432,249.314736,537.569588,261.967552,587.52308,558.063,392.170749,407.043296,363.853198,159.084904,2155.679057,90.488728,1545.297685
Intel,Fujitsu,Xeon Gold 6238R,Fujitsu,2200,4000,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,394898064,12,33554432.0,2933,240.0,SLES,15,SUSE Linux Enterprise Server 15,C/C++: Version 19.0.4.227 of Intel C/C++,No,btrfs,112,cpu2017-20200414-22064.csv,502.442192,2235.35368,226.13136,627.033825,207.38032,513.06703,121.272704,2415.976343,311.998288,838.2098,122.225712,965.819287,218.617728,1147.573623,284.256896,600.076943,299.985728,652.991146,650.213648,428.388407,490.747264,384.099967,164.180688,2658.437225,93.967552,1893.931203
Intel,Hewlett Packard Enterprise,Xeon Gold 6240Y,HPE,2600,3900,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,791978712,24,33554432.0,2933,960.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,btrfs,72,cpu2017-20190524-14464.csv,490.373856,1472.37875,177.55776,513.365405,160.925256,425.042066,112.085352,1680.433243,249.89364,672.766223,118.138968,642.362113,207.814824,776.075534,239.954904,456.985821,241.03224,522.452931,515.930904,347.069725,374.599008,323.4819,162.10296,1730.89961,89.162352,1283.142869
Intel,Dell Inc.,Xeon Silver 4210,Dell Inc.,2200,3200,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,394693608,12,33554432.0,2933,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,40,cpu2017-20190610-15037.csv,345.32264,1161.580307,90.3224,560.658377,79.05344,480.687477,67.76612,1544.13408,125.17044,746.182633,76.70528,549.636341,140.29184,638.668603,111.24736,547.608419,113.4686,616.558241,236.80748,420.088078,174.74112,385.255671,114.5508,1360.793521,58.3028,1090.170669
Intel,Inspur Corporation,Xeon Gold 5218R,Inspur Corporation,2100,4000,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,790931004,24,33554432.0,2933,1024.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4,C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,80,cpu2017-20200203-20703.csv,452.86488,1771.477708,146.15928,692.94247,142.65072,532.769879,104.51224,2002.444132,217.55624,858.6286,105.4488,799.629922,190.02904,943.013877,216.47448,562.837706,206.41,677.874089,496.23536,400.938761,345.72376,389.443838,147.38656,2115.254378,83.67648,1519.183788
Intel,Lenovo Global Technology,Xeon Platinum 8260M,Lenovo Global Technology,2400,3900,x86_64,96,2,24,2,4,32,32,1024.0,36608.0,395878244,24,16777216.0,2933,800.0,RHEL,7.6,Red Hat Enterprise Linux Server release 7.6,C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,96,cpu2017-20190514-14077.csv,533.322528,1805.076497,216.049824,562.536947,194.35152,469.252845,132.012,1902.373149,300.817728,745.168845,126.254016,801.431875,239.423136,898.158982,292.51536,499.8301,302.291424,555.43759,635.337024,375.787948,462.13824,349.609673,172.914912,2163.561673,102.732864,1484.860866
Intel,Huawei,Xeon Platinum 8164,Huawei,2000,3700,x86_64,104,2,26,2,4,32,32,1024.0,36608.0,394174376,12,33554432.0,2666,2000.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,104,cpu2017-20180810-08308.csv,495.556984,2104.524702,206.292112,638.240507,176.198048,560.732551,120.321344,2261.144798,276.029936,879.759703,120.389672,910.509763,222.92764,1045.002663,252.343104,627.685032,250.25,726.857071,380.605264,679.570178,332.825064,525.89788,152.3132,2660.885434,95.563312,1729.282506
Intel,Huawei,Xeon Platinum 8170M,Huawei,2100,3700,x86_64,104,2,26,2,4,32,32,1024.0,36608.0,394148932,24,16777216.0,2666,1200.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,104,cpu2017-20180626-07484.csv,501.55092,2079.374016,222.796704,590.960156,189.77452,520.617889,122.273632,2225.04292,294.91956,823.411033,122.04504,898.160205,226.61288,1028.008545,270.48424,585.58673,268.11304,678.430312,402.835992,642.067817,359.00904,487.54205,154.379888,2625.264826,96.813704,1706.947786
Intel,Huawei,Xeon Gold 6150,Huawei,2700,3700,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,394174376,12,33554432.0,2666,1800.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.2.199 of Intel C/C++,No,xfs,72,cpu2017-20181228-10413.csv,473.789016,1523.918711,176.198832,517.324631,155.650392,439.44645,111.41928,1690.479169,243.959904,689.129707,109.904256,690.492125,208.029096,775.27612,231.768072,473.128152,235.179576,535.454651,529.16328,338.390822,369.324936,328.101309,154.129176,1820.447145,88.670448,1290.260945
Intel,Dell Inc.,Xeon Gold 5217,Dell Inc.,3000,3700,x86_64,32,2,8,2,2,32,32,1024.0,11264.0,196517788,12,16777216.0,2933,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,32,cpu2017-20190415-11964.csv,330.222208,971.75776,85.7216,472.599593,78.86528,385.467434,64.433024,1299.209782,126.07984,592.640287,72.049856,468.120397,133.58736,536.577758,109.177088,446.393992,112.456288,497.686657,240.512256,330.893744,174.0744,309.384966,110.091168,1132.733856,56.169952,905.252942
Intel,Dell Inc.,Xeon Silver 4208,Dell Inc.,2100,3200,x86_64,16,2,8,1,1,32,32,1024.0,11264.0,196490532,6,33554432.0,2933,960.0,SLES,15.1,Suse Linux Enterprise Server 15 SP1,C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,16,cpu2017-20200203-20830.csv,163.956144,978.60319,36.134864,560.566609,29.152016,521.404707,30.030432,1393.786127,44.569872,838.23428,31.528608,534.879196,55.507856,645.674425,39.877136,611.077103,41.32472,677.173476,90.86752,437.912223,63.555024,423.69583,52.137088,1195.923964,25.828608,984.33508
Intel,Lenovo Global Technology,Xeon Gold 5222,Lenovo Global Technology,3800,3900,x86_64,32,2,4,4,8,32,32,1024.0,16896.0,792235952,48,16777216.0,2666,960.0,RHEL,7.6,Red Hat Enterprise Linux Server release 7.6,C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,32,cpu2017-20190514-13986.csv,561.700736,571.293548,96.631584,419.241773,91.27712,333.051643,118.068224,709.013815,144.503488,517.080925,89.957792,374.931356,173.248224,413.741651,134.821888,361.484346,150.340416,372.275152,299.932608,265.339605,206.144256,261.253949,164.269408,759.14313,99.116576,513.012012
Intel,Cisco Systems,Xeon Bronze 3104,Cisco Systems,1700,,x86_64,12,1,6,2,2,32,32,1024.0,8448.0,395799220,24,16777216.0,2666,1024.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,12,cpu2017-20180612-06902.csv,162.715536,739.548331,35.350668,429.751411,26.154492,435.87163,32.42622,968.105472,42.883008,653.405693,43.76676,288.986402,44.484672,604.253138,36.897276,495.321073,31.88424,658.256167,88.220784,338.287638,51.556956,391.722157,54.803088,853.309555,31.260324,609.974573
Intel,Lenovo Global Technology,Xeon Gold 5218,Lenovo Global Technology,2300,3900,x86_64,128,2,16,4,8,32,32,1024.0,22528.0,1584945716,48,33554432.0,2933,800.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel,No,tmpfs,128,cpu2017-20190805-16642.csv,933.117312,1375.586964,288.125056,562.422431,270.614912,449.34695,210.444032,1591.150379,413.734272,722.39612,212.980736,633.44714,389.638528,735.861634,337.88608,576.951784,373.088384,600.050944,751.11168,423.819786,574.34944,375.074806,288.729216,1727.625345,175.481856,1159.048705
Intel,Lenovo Global Technology,Xeon Gold 6238M,Lenovo Global Technology,2100,3700,x86_64,88,2,22,2,4,32,32,1024.0,30976.0,197691356,12,16777216.0,2933,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.0.117 of Intel,No,btrfs,88,cpu2017-20190819-16985.csv,488.571952,1806.210934,183.019408,608.72219,180.865432,462.222136,122.620344,1877.40467,266.4112,771.288955,115.441304,803.455758,220.249744,894.984065,243.044384,551.438401,267.425048,575.533152,547.374872,399.82837,399.388616,370.826831,155.287704,2208.391744,95.03692,1471.34368
Intel,Hewlett Packard Enterprise,Xeon Gold 6242R,HPE,3100,4100,x86_64,80,2,20,2,4,32,32,1024.0,36608.0,395623368,24,16777216.0,2933,400.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,No,btrfs,80,cpu2017-20200316-21285.csv,530.0048,1513.646752,209.03496,484.512181,195.05664,389.630338,139.83456,1496.62612,292.45856,638.722988,122.31384,689.37435,237.08368,755.851196,265.68144,458.594363,291.60416,479.828522,631.94072,314.839664,457.97744,293.988283,169.94368,1834.489723,105.19208,1208.456424
Intel,Cisco Systems,Xeon Gold 6150,Cisco Systems,2700,3700,x86_64,144,2,18,4,8,32,32,1024.0,25344.0,1583749888,48,33554432.0,2666,400.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.2.199 of Intel C/C++,No,xfs,144,cpu2017-20181030-09440.csv,904.78872,1595.988084,338.212656,539.021881,307.501776,444.87541,208.317312,1808.318637,485.058672,693.194573,211.756752,716.74689,400.406688,805.581021,451.494,485.747389,455.447952,552.985228,1048.368816,341.604991,730.720656,331.661633,296.097408,1895.214197,170.75232,1340.046077
Intel,Lenovo Global Technology,Xeon Platinum 8280M,Lenovo Global Technology,2700,4000,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,395877552,24,16777216.0,2933,800.0,RHEL,7.6,Red Hat Enterprise Linux Server release 7.6,C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,112,cpu2017-20190429-12970.csv,530.650288,2116.527833,257.166448,551.362661,246.544032,431.565864,132.450976,2212.079092,383.187504,682.485627,129.472448,911.761625,231.977872,1081.482232,361.3512,472.050409,369.761056,529.769202,786.172128,354.304075,589.193696,319.921956,173.616352,2513.957227,101.256736,1757.59148
AMD,ASUSTeK Computer Inc.,EPYC 7402,ASUSTeK Computer Inc.,2800,3350,x86_64,96,2,24,2,8,32,32,512,131072.0,1056674924,16,67108864.0,3200,1024.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1 (x86_64),C/C++/Fortran: Version 2.0.0 of AOCC,No,xfs,96,cpu2017-20191220-20427.csv,603.112416,1596.199959,539.515872,225.268632,287.139072,317.616142,217.28496,1155.790857,425.508,526.805551,154.37952,655.423864,370.22208,580.840543,410.238432,356.397651,363.48,461.934583,1136.272416,210.118633,506.31216,319.107477,213.516,1752.150049,140.505888,1085.676932
Intel,Cisco Systems,Xeon Platinum 8256,Cisco Systems,3800,3900,x86_64,16,2,4,2,4,32,32,1024.0,16896.0,791179972,24,33554432.0,2933,960.0,SLES,15,SUSE Linux Enterprise Server 15,C/C++: Version 19.0.4.227 of Intel C/C++,No,btrfs,16,cpu2017-20191001-18918.csv,287.257312,558.551476,47.170256,429.423172,48.228112,315.168884,59.706896,701.024468,73.843504,505.934849,49.112176,343.377195,91.63344,391.123608,67.467296,361.182439,79.245376,353.131042,148.873376,267.287542,102.685584,262.237414,72.919936,855.074878,52.788704,481.618162
Intel,Huawei,Xeon Silver 4209T,Huawei,2200,3200,x86_64,32,2,8,2,2,32,32,1024.0,11264.0,394429268,24,16777216.0,2933,1200.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,32,cpu2017-20190404-11742.csv,318.187104,1008.513537,70.13984,577.58896,58.695584,517.926501,58.272256,1436.566741,93.240096,801.371912,66.1976,509.504987,108.720192,659.307222,87.268288,558.461762,83.735488,668.390562,170.865888,465.768788,128.704224,418.447802,105.341344,1183.808591,50.408128,1008.726336
Intel,Lenovo Global Technology,Xeon Platinum 8170,Lenovo Global Technology,2100,3700,x86_64,104,2,26,2,4,32,32,1024.0,36608.0,395892080,24,16777216.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,104,cpu2017-20171031-00312.csv,478.707008,2178.601793,209.24748,629.226235,185.989544,531.21277,122.535712,2220.283608,296.179208,819.909097,116.566216,940.375278,212.199104,1097.83695,260.499096,608.03284,252.6316,720.004823,396.92796,651.624616,346.395088,505.295796,155.690912,2603.157409,106.540928,1551.103704
Intel,Dell Inc.,Xeon Gold 5115,Dell Inc.,2400,3200,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,197456648,12,16777216.0,2666,480.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,40,cpu2017-20171127-00954.csv,323.22328,1240.999645,91.35128,554.343736,78.36032,484.939225,69.81292,1498.863288,125.75264,742.727923,73.44464,574.037841,130.57944,686.172313,108.7116,560.381819,101.64576,688.272583,158.71232,626.7944,140.31736,479.76962,96.08356,1622.337714,58.4484,1087.454591
Intel,Dell Inc.,Xeon Gold 5220,Dell Inc.,2200,3900,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,791050440,24,33554432.0,2666,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,72,cpu2017-20190527-14539.csv,472.528656,1527.983593,164.634984,553.661118,142.329312,480.57561,109.075968,1726.796837,224.561304,748.659764,110.213568,688.554112,198.001728,814.538482,210.24756,521.556568,222.042456,567.134712,451.594224,396.515235,314.44056,385.370094,152.573904,1839.003734,88.220664,1296.838574
AMD,Lenovo Global Technology,EPYC 7F52,Lenovo Global Technology,3500,3900,x86_64,32,2,16,1,4,32,32,512,262144.0,263993368,8,33554432.0,3200,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1 (x86_64),C/C++/Fortran: Version 2.0.0 of AOCC,No,xfs,32,cpu2017-20200330-21769.csv,368.59472,870.593029,243.141024,166.619345,109.157088,278.497723,182.689888,458.219121,161.33056,463.148475,85.56512,394.1793,180.935744,396.16276,171.283456,284.534214,160.292288,349.162184,434.501792,183.161501,194.068512,277.510222,120.070176,1038.592585,103.052,493.420744
Intel,Dell Inc.,Xeon Gold 6238,Dell Inc.,2100,3700,x86_64,176,2,22,4,8,32,32,1024.0,30976.0,791031516,24,33554432.0,2933,960.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,176,cpu2017-20190708-15936.csv,1002.38776,1760.723786,379.425904,587.245228,338.58176,493.824645,242.743776,1896.715949,530.35752,774.873491,236.154512,785.519422,449.490976,877.080891,501.815776,534.156185,527.172272,583.915311,1114.299296,392.813644,797.883328,371.242243,318.944208,2150.444599,187.250624,1493.527343
